c10,c20,label,max_nl,ok,residual_inf,seconds,status,theta,x,y
-1.376387335835452e-10,1.8270618579261516e-13,no_NL,0,True,4.706431966913364e-12,0.9314150810241699,OPTIMAL,5.554196956622839,-5.725133861041154e-11,7.599731148848854e-14
-1.7460137724712903e-10,1.1793209366960794e-12,no_NL,0,True,4.447393050566796e-12,1.0319020748138428,OPTIMAL,5.588910687601731,-7.262608649731602e-11,4.905428909381271e-13
-8.509167125748067e-10,1.0989759381923973e-11,no_NL,0,True,1.6161301298971768e-10,0.8939650058746338,OPTIMAL,5.623624418580624,-3.5394194332156027e-10,4.571230926355276e-12
-4.0319458032804025e-09,1.7115263131989127e-11,no_NL,0,True,6.449320173148914e-11,0.8835978507995605,OPTIMAL,5.658338149559517,-1.677102719797405e-09,7.1191567915802625e-12
-1.283470255614208e-09,1.7365896996237792e-12,no_NL,0,True,7.165909987641518e-12,0.8912949562072754,OPTIMAL,5.69305188053841,-5.338641840667524e-10,7.223408871323691e-13
-3.1919096690816574e-09,2.9231260559878583e-12,no_NL,0,True,1.1645637713099423e-10,0.8844428062438965,OPTIMAL,5.727765611517302,-1.3276865931603386e-09,1.2158850584795326e-12
-8.854213952424e-10,3.846078932222795e-12,no_NL,0,True,1.0234260258613812e-11,0.8854200839996338,OPTIMAL,5.762479342496196,-3.682942932714246e-10,1.599790709621739e-12
-1.469838689816934e-09,3.032975983536211e-12,no_NL,0,True,5.494021825994645e-12,0.9306678771972656,OPTIMAL,5.797193073475088,-6.113848212815376e-10,1.2615775407819982e-12
-2.5347815982105725e-09,6.873610838495359e-12,no_NL,0,True,8.660241915715465e-11,0.886415958404541,OPTIMAL,5.831906804453981,-1.054351749716642e-09,2.859103766397474e-12
-3.327549528096472e-10,1.7096535098000062e-12,no_NL,0,True,1.5480695339958522e-11,0.9466562271118164,OPTIMAL,5.866620535432873,-1.3841064925254545e-10,7.111366796805541e-13
-2.857221411980675e-10,3.4098540641460187e-12,no_NL,0,True,5.6783874559899806e-11,0.974348783493042,OPTIMAL,5.901334266411766,-1.1884717788610914e-10,1.4183413676936808e-12
-1.7831496479851534e-10,9.896930687090452e-13,no_NL,0,True,1.2150251548045202e-11,1.0519108772277832,OPTIMAL,5.936047997390659,-7.417076692867712e-11,4.1166648022553973e-13
-1.6937113985233127e-10,8.125273999633198e-14,no_NL,0,True,6.714043991853196e-12,1.0815098285675049,OPTIMAL,5.970761728369552,-7.045054997277624e-11,3.379737672266595e-14
-4.0816465744042483e-10,1.120140872418185e-12,no_NL,0,True,4.773801004939218e-12,0.8451840877532959,OPTIMAL,6.005475459348444,-1.6977759387578418e-10,4.659267250468368e-13
-2.179791965083789e-10,2.185931584396464e-12,no_NL,0,True,1.776173674422991e-11,0.8936576843261719,OPTIMAL,6.040189190327338,-9.066925032226961e-11,9.092463005082227e-13
-4.984238522678483e-10,2.0117032551499742e-11,no_NL,0,True,7.717513372464454e-12,1.1148698329925537,OPTIMAL,6.07490292130623,-2.073212386858502e-10,8.367753847019358e-12
-8.562803143010036e-10,2.355046354056336e-11,no_NL,0,True,2.8276647670560466e-12,0.9709522724151611,OPTIMAL,6.109616652285123,-3.561729532313651e-10,9.795902123543905e-12
-1.319284378028344e-10,1.0423600730388033e-12,no_NL,0,True,7.862796990322731e-11,0.7676222324371338,OPTIMAL,6.144330383264015,-5.4876120030616635e-11,4.3357351482237263e-13
-5.176575462161893e-10,8.188110671263071e-12,no_NL,0,True,4.287929557647405e-10,0.7471029758453369,OPTIMAL,6.179044114242908,-2.1532156458464307e-10,3.4058748174652573e-12
-6.204129859018632e-10,2.6032701927296287e-12,no_NL,0,True,2.977614654761694e-11,0.8906052112579346,OPTIMAL,6.213757845221801,-2.580630685082853e-10,1.0828398330756887e-12
-3.1182576786967897e-10,1.0007665310059026e-11,no_NL,0,True,1.2255581138821324e-09,1.0744390487670898,OPTIMAL,6.248471576200694,-1.2970507762571313e-10,4.162725276879148e-12
