c10,c20,label,max_nl,ok,residual_inf,seconds,status,theta,x,y
-2.085129229042814,2.041078207618038,NL3,3,True,2.8602009649603133e-11,1.6221930980682373,OPTIMAL,1.8051140109024226,-0.8673171892121218,0.8489940044656309
-2.0851509215965804,2.041072449634949,NL3,3,True,1.0759837465457167e-10,2.249099016189575,OPTIMAL,1.8398277418813154,-0.867326212309826,0.8489916094113394
-2.0852425908344543,2.0410468984976733,NL3,3,True,7.59140972306227e-10,1.6077117919921875,OPTIMAL,1.8745414728602081,-0.867364342467239,0.8489809813216007
-2.085342503073798,2.0410148136234723,NL3,3,True,4.187739044425598e-10,1.4730730056762695,OPTIMAL,1.9092552038391009,-0.8674059013314996,0.8489676354999026
-2.0854404076134156,2.040978974921948,NL3,3,True,1.42173828265868e-10,1.3918042182922363,OPTIMAL,1.9439689348179936,-0.8674466250856582,0.8489527282598918
-2.0855386747145293,2.0409382262987235,NL3,3,True,6.200884250517902e-10,1.2658231258392334,OPTIMAL,1.9786826657968863,-0.8674874996486074,0.8489357787198503
-2.0856298939194104,2.040895496569415,NL3,3,True,2.3427570994272173e-10,2.2613918781280518,OPTIMAL,2.013396396775779,-0.8675254426131382,0.8489180051314301
-2.085642016964359,2.0408893103767576,NL3,3,True,1.378030134446817e-09,2.630323886871338,OPTIMAL,2.048110127754672,-0.8675304852383735,0.8489154319617902
-2.0858029960733693,2.0408047959852635,NL3,3,True,3.053852726253581e-10,1.6235888004302979,OPTIMAL,2.0828238587335646,-0.8675974450921822,0.8488802778891037
-2.085913439189034,2.0407404578908888,NL3,3,True,3.64465124746971e-10,2.3025972843170166,OPTIMAL,2.117537589712457,-0.8676433843132684,0.8488535162215796
-2.0860159357416315,2.0406749469502534,NL3,3,True,1.871658383834074e-11,2.1964972019195557,OPTIMAL,2.15225132069135,-0.8676860181321533,0.84882626670433
-2.0861078829360764,2.0406122743298605,NL3,3,True,2.075322136363411e-10,2.7561240196228027,OPTIMAL,2.186965051670243,-0.8677242639066267,0.8488001977968481
-2.0862094808796616,2.0405391009209546,NL3,3,True,4.629496785923948e-11,3.0744481086730957,OPTIMAL,2.2216787826491355,-0.8677665239457806,0.8487697610476752
-2.086289578862231,2.0404749179131665,NL3,3,True,5.0206727664203754e-11,3.6376969814300537,OPTIMAL,2.256392513628028,-0.8677998409968947,0.8487430638889886
-2.0863246844316787,2.0404453995987333,NL3,3,True,8.754465884858176e-10,2.9986732006073,OPTIMAL,2.291106244606921,-0.8678144432879158,0.848730785637287
-2.0864129022219546,2.040365953136663,NL3,3,True,2.0513124532328675e-10,3.0020060539245605,OPTIMAL,2.325819975585814,-0.8678511378029774,0.8486977395885261
-2.0864926790855933,2.0402869472950504,NL3,3,True,1.5743450987315555e-10,2.72772216796875,OPTIMAL,2.3605337065647065,-0.8678843212834886,0.8486648768174689
-2.0865344558837706,2.040244309432423,NL3,3,True,2.1542989614431463e-11,2.37374210357666,OPTIMAL,2.395247437543599,-0.8679016984966919,0.8486471414413336
-2.0865907208988794,2.0401822235577356,NL3,3,True,4.826905541932547e-10,3.9995498657226562,OPTIMAL,2.429961168522492,-0.8679251021371356,0.8486213165928908
-2.0866413774163046,2.040119698116294,NL3,3,True,5.339637620949134e-10,3.6691648960113525,OPTIMAL,2.464674899501385,-0.8679461729022933,0.8485953089050361
